1	98	4.0
1	268	3.3956711292266846
1	108	4.0
1	109	4.4615397453308105
1	255	2.0
2	257	4.2647318840026855
2	19	4.064786911010742
2	294	3.1878206729888916
2	282	3.196101427078247
2	298	4.263726234436035
2	299	3.034403085708618
2	13	4.0
2	286	3.8938074111938477
2	14	3.7338032722473145
3	323	2.4968342781066895
3	181	3.8851447105407715
3	332	3.0
3	302	4.2610602378845215
4	324	2.8333332538604736
4	300	3.115649700164795
4	301	3.1111111640930176
4	303	3.799999952316284
5	144	2.4598636627197266
5	194	3.720752000808716
5	210	4.494481563568115
5	135	3.9201412200927734
5	423	3.3453495502471924
5	25	3.3507301807403564
5	250	3.1089422702789307
5	427	4.356881141662598
5	204	4.0
5	172	4.80018424987793
5	174	4.490325450897217
6	64	4.514002799987793
6	194	3.4890644550323486
6	483	5.0
6	294	3.1180553436279297
6	7	3.57555890083313
6	202	4.0
6	298	4.192638397216797
6	173	3.6754255294799805
6	302	4.475673198699951
6	79	4.5287675857543945
6	177	4.717630386352539
6	50	4.183078765869141
6	308	3.5923938751220703
6	405	3.115877866744995
6	117	3.418513059616089
6	22	5.0
6	216	3.611553907394409
6	538	3.5010831356048584
6	284	2.5191638469696045
7	288	3.2312099933624268
7	258	3.563854455947876
7	546	2.951427698135376
7	259	2.1495206356048584
7	678	3.0512845516204834
7	7	3.1516618728637695
7	680	3.5028438568115234
7	10	4.468626976013184
7	683	2.2908458709716797
7	334	3.166863203048706
7	273	3.66143536567688
7	285	4.684089183807373
7	93	4.530331134796143
7	127	4.452348709106445
8	243	2.0
8	127	4.13946533203125
9	242	4.800000190734863
9	690	3.75
9	340	4.333333492279053
9	527	4.111111164093018
10	321	3.488203525543213
10	531	4.0
10	22	3.397642135620117
10	7	3.694920778274536
10	696	2.9775397777557373
10	234	3.0
10	12	5.0
10	124	3.916241407394409
10	333	3.8818740844726562
10	269	3.745262384414673
10	302	4.2132415771484375
10	319	3.290125846862793
11	258	3.2218778133392334
11	22	4.648525238037109
11	312	3.958674669265747
11	173	4.5278639793396
11	301	3.1555821895599365
11	111	3.970501184463501
12	96	4.4157867431640625
12	754	4.282859802246094
12	98	3.883915662765503
12	50	4.513834476470947
12	276	3.9796721935272217
12	328	3.398785352706909
12	216	4.356359004974365
12	282	3.9752073287963867
12	300	3.987154245376587
12	318	4.685521125793457
13	1	4.202171802520752
13	322	2.542555570602417
13	515	4.487235069274902
13	323	2.4457507133483887
13	135	4.385541915893555
13	328	3.333855628967285
13	265	4.664156913757324
13	12	4.274896144866943
13	268	3.967625141143799
13	272	4.5554094314575195
13	912	3.0
13	144	4.493621826171875
13	273	3.3201217651367188
13	276	3.5661256313323975
13	340	3.4161534309387207
