1	257	3.1670010089874268
1	50	4.307218074798584
1	259	2.763423204421997
1	197	5.0
1	25	4.358974456787109
1	121	2.9629056453704834
1	173	3.177053451538086
1	174	4.455171585083008
1	191	3.215820074081421
1	127	3.711636781692505
2	289	3.6286580562591553
2	305	4.50595235824585
2	258	3.78051495552063
2	50	4.247010707855225
2	281	3.0
2	301	3.7220261096954346
2	285	4.5
2	111	3.034970998764038
3	258	4.099999904632568
3	328	4.0
3	268	4.0
3	271	3.6666667461395264
4	288	3.653343677520752
4	210	4.400599002838135
5	257	3.725452423095703
5	1	4.228411674499512
5	98	4.480740547180176
5	370	2.9282033443450928
5	243	2.0180063247680664
5	435	4.452913761138916
5	21	3.0
5	24	3.326310873031616
5	410	2.789541244506836
5	411	3.028243064880371
6	1	4.120333671569824
6	98	4.656973838806152
6	259	2.988412857055664
6	132	5.0
6	100	4.131221771240234
6	293	3.792391061782837
6	490	4.0
6	459	4.526463508605957
6	203	4.028634548187256
6	15	3.9389560222625732
6	272	4.619775295257568
6	304	3.572709798812866
6	213	4.03371524810791
6	151	3.522690534591675
6	23	5.0
6	504	4.0
6	479	4.517256736755371
7	515	4.299618721008301
7	483	4.0
7	260	3.0
7	676	3.585078001022339
7	294	2.634697914123535
7	200	5.0
7	681	1.927897572517395
7	237	3.676787853240967
7	238	4.333298683166504
7	655	3.496522903442383
7	79	3.6129820346832275
7	435	4.624303817749023
7	307	3.927133560180664
7	118	3.8480844497680664
7	151	4.535172462463379
7	216	4.0
7	472	4.0
7	603	4.332492351531982
7	191	4.0
7	479	4.505495548248291
8	258	3.7647058963775635
8	259	2.4000000953674316
8	435	4.0
8	172	4.0
8	174	4.25
9	201	3.6666667461395264
9	479	4.5
10	176	4.726767539978027
10	657	4.4857916831970215
10	274	3.157041072845459
10	98	4.102734088897705
10	179	4.130090713500977
10	116	4.0
10	294	3.3251593112945557
10	183	5.0
10	203	3.90759539604187
10	475	3.819904327392578
10	588	3.010918378829956
11	211	4.069729328155518
11	324	3.849459171295166
11	100	4.414419651031494
11	69	4.031037330627441
11	277	1.9473683834075928
11	24	3.2193074226379395
11	25	4.0
11	300	3.359489917755127
11	238	4.5
11	79	4.02159309387207
12	195	3.1979970932006836
12	471	3.3245298862457275
12	88	3.759833812713623
12	170	4.259762763977051
12	203	3.5312020778656006
12	127	4.301443099975586
12	191	4.224759578704834
12	735	4.485803127288818
12	143	3.8439741134643555
13	258	4.005086421966553
13	195	3.957613229751587
13	4	3.3219895362854004
13	260	2.377030611038208
13	132	4.515202522277832
13	326	3.247690200805664
13	327	3.0211341381073
13	137	3.5678093433380127
13	269	3.792863130569458
13	847	3.00032114982605
13	274	3.657818555831909
13	82	4.250035285949707
13	275	3.511150360107422
13	597	3.0
13	22	4.438163757324219
13	86	4.482234001159668
13	216	4.0
13	345	3.758974552154541
13	604	5.0
13	29	2.6684036254882812
13	222	3.841792345046997
13	416	4.0
13	546	2.9584157466888428
13	99	4.496888160705566
13	483	4.127437114715576
13	294	3.1375482082366943
13	39	3.015669584274292
13	871	2.5369069576263428
13	679	2.0
13	231	2.3315200805664062
13	872	3.397355794906616
13	682	1.6686140298843384
13	878	2.903984308242798
13	879	2.528691053390503
13	688	1.4408724308013916
13	178	3.9707508087158203
13	823	3.0227150917053223
13	568	4.029244899749756
13	312	3.3317630290985107
13	58	4.275020599365234
13	762	3.673185110092163
13	764	3.4726738929748535
13	508	3.4489407539367676
14	919	4.706437110900879
14	9	4.660188674926758
14	474	5.0
14	475	3.5128612518310547
14	124	5.0
14	269	3.956084966659546
14	285	4.457001209259033
15	322	2.8186099529266357
15	306	4.0
15	308	1.5
15	310	3.2095718383789062
15	328	2.9796102046966553
15	300	3.01432204246521
15	508	4.2382965087890625
15	333	3.2266108989715576
15	222	3.4927735328674316
15	303	2.6510846614837646
15	15	4.070333957672119
16	546	4.0
16	227	4.509090900421143
16	164	5.0
16	7	3.2603280544281006
16	234	2.792178153991699
17	117	3.1666667461395264
17	245	3.375
17	294	3.3888888359069824
17	744	3.3333332538604736
17	508	3.6666667461395264
17	125	4.0
18	242	4.207619667053223
18	276	4.074429035186768
18	357	3.507329225540161
18	56	4.334348201751709
18	9	4.5700883865356445
18	523	3.512782096862793
18	283	3.8230669498443604
18	204	4.0
18	286	3.9854066371917725
18	111	3.8664963245391846
19	210	3.9166667461395264
19	4	3.7142856121063232
19	325	1.3333333730697632
19	319	3.0833332538604736
20	144	4.640477657318115
20	820	3.025019407272339
20	121	3.9754810333251953
20	174	4.311134338378906
21	448	3.5217368602752686
21	240	2.387946605682373
21	258	3.6228787899017334
21	948	2.0156238079071045
21	244	4.484666347503662
21	358	2.496478796005249
21	328	3.0236122608184814
21	473	2.0326027870178223
21	873	2.7621405124664307
21	844	4.503571033477783
21	300	3.593796730041504
21	990	3.0986835956573486
22	227	4.0
22	435	3.961879253387451
22	229	3.4945333003997803
22	168	4.486205577850342
22	121	3.0631864070892334
22	411	2.5769240856170654
22	174	3.9659945964813232
22	431	3.490752696990967
22	511	5.0
23	258	3.794398784637451
23	98	4.316340446472168
23	275	4.045778274536133
23	19	5.0
23	405	2.4950978755950928
23	151	4.0
24	288	3.4559428691864014
24	98	3.596198320388794
24	276	3.999613046646118
24	200	3.0
24	109	4.0
24	79	4.0017991065979
25	480	4.445685386657715
25	432	2.0103516578674316
25	50	3.8072330951690674
25	116	4.106017112731934
25	151	3.2609918117523193
25	23	3.2419331073760986
25	25	3.1883227825164795
25	238	4.667034149169922
25	527	4.0
25	127	3.796544075012207
26	930	2.457404375076294
26	323	2.4791078567504883
26	748	2.470214605331421
26	333	3.356149196624756
26	304	3.6841988563537598
26	50	4.521546363830566
26	405	3.2201614379882812
26	150	3.673189878463745
26	249	4.0
26	410	2.6744680404663086
26	250	1.948048710823059
26	282	3.846463918685913
26	475	4.003110408782959
26	127	4.061501979827881
27	288	3.307692289352417
27	596	3.6666667461395264
27	118	3.5999999046325684
27	298	4.0
